timestamp,Electricity (kWh)
2022-03-15 17:45:52.000000 +00:00,83400.8574
2022-03-15 17:27:30.000000 +00:00,83399.8397
2022-03-15 17:09:28.000000 +00:00,83398.832
2022-03-15 16:55:06.000000 +00:00,83397.8291
2022-03-15 16:40:44.000000 +00:00,83396.7978
2022-03-15 16:26:44.000000 +00:00,83395.7752
2022-03-15 16:13:02.000000 +00:00,83394.7685
2022-03-15 15:59:40.000000 +00:00,83393.7656
2022-03-15 15:46:58.000000 +00:00,83392.7498
2022-03-15 15:34:56.000000 +00:00,83391.7335
2022-03-15 15:23:16.000000 +00:00,83390.7078
2022-03-15 15:12:34.000000 +00:00,83389.6977
2022-03-15 15:02:12.000000 +00:00,83388.6705
2022-03-15 14:52:12.000000 +00:00,83387.6663
2022-03-15 14:42:30.000000 +00:00,83386.6531
2022-03-15 14:33:10.000000 +00:00,83385.6309
2022-03-15 14:23:48.000000 +00:00,83384.5892
2022-03-15 14:14:46.000000 +00:00,83383.5675
2022-03-15 14:05:46.000000 +00:00,83382.5251
2022-03-15 13:57:24.000000 +00:00,83381.5032
2022-03-15 13:48:24.000000 +00:00,83380.4706
2022-03-15 13:41:43.000000 +00:00,83379.4585
2022-03-15 13:36:42.000000 +00:00,83378.4379
2022-03-15 13:29:03.000000 +00:00,83377.4172
2022-03-15 13:23:41.000000 +00:00,83376.416
2022-03-15 13:18:01.000000 +00:00,83375.3842
2022-03-15 13:09:39.000000 +00:00,83374.3835
2022-03-15 13:01:19.000000 +00:00,83373.3572
2022-03-15 12:52:37.000000 +00:00,83372.3196
2022-03-15 12:47:17.000000 +00:00,83371.3085
2022-03-15 12:38:57.000000 +00:00,83370.3011
2022-03-15 12:33:55.000000 +00:00,83369.2912
2022-03-15 12:25:15.000000 +00:00,83368.203
2022-03-15 12:16:53.000000 +00:00,83367.1834
2022-03-15 12:09:13.000000 +00:00,83366.1676
2022-03-15 12:03:51.000000 +00:00,83365.1455
2022-03-15 11:54:51.000000 +00:00,83364.0935
2022-03-15 11:46:09.000000 +00:00,83363.0729
2022-03-15 11:37:49.000000 +00:00,83362.0719
2022-03-15 11:30:07.000000 +00:00,83361.0642
2022-03-15 11:21:27.000000 +00:00,83360.0625
2022-03-15 11:12:45.000000 +00:00,83359.0513
2022-03-15 11:03:45.000000 +00:00,83358.0289
2022-03-15 10:55:23.000000 +00:00,83357.0227
2022-03-15 10:47:43.000000 +00:00,83355.9265
2022-03-15 10:40:01.000000 +00:00,83354.9238
2022-03-15 10:32:41.000000 +00:00,83353.9064
2022-03-15 10:21:19.000000 +00:00,83351.8091
2022-03-15 10:15:19.000000 +00:00,83350.7691
2022-03-15 10:09:57.000000 +00:00,83349.7343
2022-03-15 10:04:17.000000 +00:00,83348.7204
2022-03-15 10:00:17.000000 +00:00,83347.5793
2022-03-15 09:56:15.000000 +00:00,83346.5188
2022-03-15 09:48:15.000000 +00:00,83345.5105
2022-03-15 09:40:35.000000 +00:00,83344.4713
2022-03-15 09:33:13.000000 +00:00,83343.4059
2022-03-15 09:26:33.000000 +00:00,83342.387
2022-03-15 09:19:51.000000 +00:00,83341.3627
2022-03-15 09:13:11.000000 +00:00,83340.2731
2022-03-15 09:06:50.000000 +00:00,83339.2261
2022-03-15 09:01:30.000000 +00:00,83338.187
2022-03-15 08:55:50.000000 +00:00,83337.1749
2022-03-15 08:49:28.000000 +00:00,83336.168
2022-03-15 08:44:28.000000 +00:00,83335.1549
2022-03-15 08:36:08.000000 +00:00,83334.1442
2022-03-15 08:31:46.000000 +00:00,83333.1386
2022-03-15 08:24:06.000000 +00:00,83332.0939
2022-03-15 08:16:04.000000 +00:00,83331.0674
2022-03-15 08:06:44.000000 +00:00,83330.046
2022-03-15 07:57:02.000000 +00:00,83329.0055
2022-03-15 07:47:22.000000 +00:00,83327.984
2022-03-15 07:37:00.000000 +00:00,83326.9567
2022-03-15 07:23:58.000000 +00:00,83325.9498
2022-03-15 07:07:36.000000 +00:00,83324.9334
2022-03-15 06:52:34.000000 +00:00,83323.9218
2022-03-15 06:36:52.000000 +00:00,83322.9026
2022-03-15 06:29:12.000000 +00:00,83321.8414
2022-03-15 06:19:30.000000 +00:00,83320.8131
2022-03-15 06:11:30.000000 +00:00,83319.7927
2022-03-15 05:51:26.000000 +00:00,83318.6841
2022-03-15 05:17:22.000000 +00:00,83317.6649
2022-03-15 04:27:57.000000 +00:00,83316.66
2022-03-15 03:42:11.000000 +00:00,83315.6321
2022-03-15 03:04:07.000000 +00:00,83314.6281
2022-03-15 02:15:21.000000 +00:00,83313.6254
2022-03-15 01:23:15.000000 +00:00,83312.6234
2022-03-15 00:31:29.000000 +00:00,83311.617
2022-03-14 23:51:44.000000 +00:00,83310.6107
2022-03-14 23:04:38.000000 +00:00,83309.6048
2022-03-14 22:14:52.000000 +00:00,83308.6001
2022-03-14 21:28:46.000000 +00:00,83307.5958
2022-03-14 20:43:42.000000 +00:00,83306.5463
2022-03-14 20:03:16.000000 +00:00,83305.5431
2022-03-14 19:21:51.000000 +00:00,83304.5384
2022-03-14 18:42:27.000000 +00:00,83303.5382
2022-03-14 18:01:43.000000 +00:00,83302.5185
2022-03-14 17:27:17.000000 +00:00,83301.5136
2022-03-14 17:09:15.000000 +00:00,83300.5103
2022-03-14 16:49:33.000000 +00:00,83299.4853
2022-03-14 16:22:09.000000 +00:00,83298.4766
2022-03-14 15:56:07.000000 +00:00,83297.4525
2022-03-14 15:37:46.000000 +00:00,83296.4374
2022-03-14 15:23:04.000000 +00:00,83295.4305
2022-03-14 15:09:22.000000 +00:00,83294.4303
2022-03-14 14:54:00.000000 +00:00,83293.4143
2022-03-14 14:38:38.000000 +00:00,83292.3924
2022-03-14 14:25:16.000000 +00:00,83291.3764
2022-03-14 14:10:54.000000 +00:00,83290.3646
2022-03-14 13:56:52.000000 +00:00,83289.3465
2022-03-14 13:45:52.000000 +00:00,83288.3346
2022-03-14 13:34:30.000000 +00:00,83287.3179
2022-03-14 13:28:50.000000 +00:00,83286.2965
2022-03-14 13:19:28.000000 +00:00,83285.271
2022-03-14 13:12:48.000000 +00:00,83284.2654
2022-03-14 13:01:46.000000 +00:00,83283.1972
2022-03-14 12:51:44.000000 +00:00,83282.1803
2022-03-14 12:45:04.000000 +00:00,83281.1469
2022-03-14 12:32:02.000000 +00:00,83280.1308
2022-03-14 12:19:40.000000 +00:00,83279.1178
2022-03-14 12:08:40.000000 +00:00,83278.1045
2022-03-14 11:56:38.000000 +00:00,83277.0857
2022-03-14 11:42:56.000000 +00:00,83276.0422
2022-03-14 11:28:54.000000 +00:00,83275.0342
2022-03-14 11:16:35.000000 +00:00,83274.0084
2022-03-14 11:04:53.000000 +00:00,83272.9886
2022-03-14 10:59:53.000000 +00:00,83271.9578
2022-03-14 10:52:51.000000 +00:00,83270.945
2022-03-14 10:46:31.000000 +00:00,83269.8756
2022-03-14 10:37:09.000000 +00:00,83268.8329
2022-03-14 10:26:47.000000 +00:00,83267.7948
2022-03-14 10:21:47.000000 +00:00,83266.7651
2022-03-14 10:17:27.000000 +00:00,83265.7094
2022-03-14 10:13:47.000000 +00:00,83264.6582
2022-03-14 10:06:05.000000 +00:00,83263.6065
2022-03-14 09:59:45.000000 +00:00,83262.5081
2022-03-14 09:50:23.000000 +00:00,83261.4288
2022-03-14 09:43:03.000000 +00:00,83260.3863
2022-03-14 09:37:01.000000 +00:00,83259.3824
2022-03-14 09:30:41.000000 +00:00,83258.3637
2022-03-14 09:22:19.000000 +00:00,83257.3533
2022-03-14 09:10:19.000000 +00:00,83256.3445
2022-03-14 09:00:17.000000 +00:00,83255.3312
2022-03-14 08:53:57.000000 +00:00,83254.271
2022-03-14 08:43:15.000000 +00:00,83253.2317
2022-03-14 08:31:13.000000 +00:00,83252.2226
2022-03-14 08:19:13.000000 +00:00,83251.2093
2022-03-14 08:08:31.000000 +00:00,83250.1836
2022-03-14 08:00:29.000000 +00:00,83249.1713
2022-03-14 07:51:29.000000 +00:00,83248.155
2022-03-14 07:40:07.000000 +00:00,83247.1141
2022-03-14 07:27:45.000000 +00:00,83246.1037
2022-03-14 07:15:05.000000 +00:00,83245.0873
2022-03-14 07:01:24.000000 +00:00,83244.0823
2022-03-14 06:49:01.000000 +00:00,83243.065
2022-03-14 06:41:02.000000 +00:00,83241.9939
2022-03-14 06:32:20.000000 +00:00,83240.9795
2022-03-14 06:27:00.000000 +00:00,83239.9616
2022-03-14 06:21:18.000000 +00:00,83238.8993
2022-03-14 06:07:16.000000 +00:00,83237.851
2022-03-14 05:27:32.000000 +00:00,83236.8467
2022-03-14 04:28:44.000000 +00:00,83235.8439
2022-03-14 03:28:18.000000 +00:00,83234.8432
2022-03-14 02:25:11.000000 +00:00,83233.8389
2022-03-14 01:26:43.000000 +00:00,83232.8371
2022-03-14 00:24:55.000000 +00:00,83231.8354
2022-03-13 23:23:29.000000 +00:00,83230.832
2022-03-13 22:21:41.000000 +00:00,83229.8317
2022-03-13 21:25:14.000000 +00:00,83228.8304
2022-03-13 20:29:48.000000 +00:00,83227.828
2022-03-13 19:40:22.000000 +00:00,83226.8181
2022-03-13 19:00:16.000000 +00:00,83225.8088
2022-03-13 18:08:50.000000 +00:00,83224.8087
2022-03-13 17:16:05.000000 +00:00,83223.804
2022-03-13 16:19:17.000000 +00:00,83222.8009
2022-03-13 15:21:31.000000 +00:00,83221.7893
2022-03-13 14:25:23.000000 +00:00,83220.7893
2022-03-13 13:49:59.000000 +00:00,83219.7874
2022-03-13 13:19:35.000000 +00:00,83218.7836
2022-03-13 12:58:54.000000 +00:00,83217.7751
2022-03-13 12:32:30.000000 +00:00,83216.7639
2022-03-13 11:35:44.000000 +00:00,83215.76
2022-03-13 11:02:20.000000 +00:00,83214.7589
2022-03-13 10:05:12.000000 +00:00,83213.7582
2022-03-13 09:09:06.000000 +00:00,83212.7491
2022-03-13 08:10:59.000000 +00:00,83211.74900000001
2022-03-13 07:09:11.000000 +00:00,83210.7376
2022-03-13 06:08:05.000000 +00:00,83209.7336
2022-03-13 05:09:57.000000 +00:00,83208.727
2022-03-13 04:09:30.000000 +00:00,83207.7218
2022-03-13 03:09:04.000000 +00:00,83206.7176
