timestamp,Heat 2nd floor (kWh)
2021-02-09 17:12:46.000000 +00:00,533834.0
2021-02-09 17:00:10.000000 +00:00,533832.0
2021-02-09 16:47:31.000000 +00:00,533829.0
2021-02-09 16:36:25.000000 +00:00,533826.0
2021-02-09 16:22:04.000000 +00:00,533824.0
2021-02-09 16:09:17.000000 +00:00,533818.0
2021-02-09 15:56:26.000000 +00:00,533813.0
2021-02-09 15:45:09.000000 +00:00,533808.0
2021-02-09 15:30:35.000000 +00:00,533804.0
2021-02-09 15:20:51.000000 +00:00,533802.0
2021-02-09 15:04:33.000000 +00:00,533799.0
2021-02-09 14:51:27.000000 +00:00,533797.0
2021-02-09 14:38:18.000000 +00:00,533794.0
2021-02-09 14:25:07.000000 +00:00,533792.0
2021-02-09 14:11:57.000000 +00:00,533788.0
2021-02-09 14:00:29.000000 +00:00,533783.0
2021-02-09 13:49:03.000000 +00:00,533778.0
2021-02-09 13:32:48.000000 +00:00,533774.0
2021-02-09 13:19:51.000000 +00:00,533771.0
2021-02-09 13:06:56.000000 +00:00,533769.0
2021-02-09 12:54:05.000000 +00:00,533767.0
2021-02-09 12:41:17.000000 +00:00,533764.0
2021-02-09 12:28:32.000000 +00:00,533762.0
2021-02-09 12:15:50.000000 +00:00,533759.0
2021-02-09 12:03:10.000000 +00:00,533755.0
2021-02-09 11:52:09.000000 +00:00,533751.0
2021-02-09 11:38:01.000000 +00:00,533746.0
2021-02-09 11:25:31.000000 +00:00,533741.0
2021-02-09 11:13:04.000000 +00:00,533737.0
2021-02-09 11:00:39.000000 +00:00,533734.0
2021-02-09 10:49:45.000000 +00:00,533732.0
2021-02-09 10:35:42.000000 +00:00,533730.0
2021-02-09 10:23:09.000000 +00:00,533727.0
2021-02-09 10:10:33.000000 +00:00,533723.0
2021-02-09 09:57:55.000000 +00:00,533718.0
2021-02-09 09:45:13.000000 +00:00,533713.0
2021-02-09 09:32:28.000000 +00:00,533708.0
2021-02-09 09:19:40.000000 +00:00,533703.0
2021-02-09 09:08:26.000000 +00:00,533699.0
2021-02-09 08:53:56.000000 +00:00,533697.0
2021-02-09 08:40:59.000000 +00:00,533694.0
2021-02-09 08:27:59.000000 +00:00,533691.0
2021-02-09 08:14:56.000000 +00:00,533687.0
2021-02-09 08:01:50.000000 +00:00,533683.0
2021-02-09 07:48:41.000000 +00:00,533677.0
2021-02-09 07:35:30.000000 +00:00,533672.0
2021-02-09 07:22:21.000000 +00:00,533667.0
2021-02-09 07:09:15.000000 +00:00,533662.0
2021-02-09 06:56:12.000000 +00:00,533657.0
2021-02-09 06:44:49.000000 +00:00,533652.0
2021-02-09 06:30:14.000000 +00:00,533647.0
2021-02-09 06:17:20.000000 +00:00,533644.0
2021-02-09 06:04:29.000000 +00:00,533642.0
2021-02-09 05:51:41.000000 +00:00,533639.0
2021-02-09 05:38:55.000000 +00:00,533634.0
2021-02-09 05:26:13.000000 +00:00,533629.0
2021-02-09 05:13:34.000000 +00:00,533624.0
2021-02-09 05:02:32.000000 +00:00,533619.0
2021-02-09 04:48:25.000000 +00:00,533614.0
2021-02-09 04:35:54.000000 +00:00,533609.0
2021-02-09 04:23:27.000000 +00:00,533605.0
2021-02-09 04:11:02.000000 +00:00,533600.0
2021-02-09 03:58:36.000000 +00:00,533596.0
2021-02-09 03:46:06.000000 +00:00,533593.0
2021-02-09 03:35:07.000000 +00:00,533591.0
2021-02-09 03:20:57.000000 +00:00,533587.0
2021-02-09 03:08:18.000000 +00:00,533583.0
2021-02-09 02:55:36.000000 +00:00,533577.0
2021-02-09 02:42:52.000000 +00:00,533572.0
2021-02-09 02:30:04.000000 +00:00,533567.0
2021-02-09 02:17:13.000000 +00:00,533562.0
2021-02-09 01:51:22.000000 +00:00,533552.0
2021-02-09 01:38:23.000000 +00:00,533548.0
2021-02-09 01:25:20.000000 +00:00,533545.0
2021-02-09 01:12:14.000000 +00:00,533542.0
2021-02-09 00:59:05.000000 +00:00,533538.0
2021-02-09 00:45:54.000000 +00:00,533533.0
2021-02-09 00:34:23.000000 +00:00,533528.0
2021-02-09 00:19:38.000000 +00:00,533523.0
2021-02-09 00:06:35.000000 +00:00,533518.0
2021-02-08 23:53:35.000000 +00:00,533513.0
2021-02-08 23:40:38.000000 +00:00,533508.0
2021-02-08 23:27:44.000000 +00:00,533503.0
2021-02-08 23:14:53.000000 +00:00,533499.0
2021-02-08 23:02:04.000000 +00:00,533496.0
2021-02-08 22:49:19.000000 +00:00,533493.0
2021-02-08 22:36:37.000000 +00:00,533490.0
2021-02-08 22:25:32.000000 +00:00,533485.0
2021-02-08 22:11:21.000000 +00:00,533480.0
2021-02-08 21:58:48.000000 +00:00,533475.0
2021-02-08 21:46:18.000000 +00:00,533470.0
2021-02-08 21:33:51.000000 +00:00,533465.0
2021-02-08 21:21:26.000000 +00:00,533460.0
2021-02-08 21:08:59.000000 +00:00,533455.0
2021-02-08 20:58:03.000000 +00:00,533450.0
2021-02-08 20:43:57.000000 +00:00,533446.0
2021-02-08 20:32:55.000000 +00:00,533444.0
2021-02-08 20:18:42.000000 +00:00,533441.0
2021-02-08 20:07:35.000000 +00:00,533437.0
2021-02-08 19:53:15.000000 +00:00,533433.0
2021-02-08 19:42:03.000000 +00:00,533428.0
2021-02-08 19:27:37.000000 +00:00,533422.0
2021-02-08 19:14:43.000000 +00:00,533417.0
2021-02-08 19:01:46.000000 +00:00,533412.0
2021-02-08 18:48:46.000000 +00:00,533407.0
2021-02-08 18:35:43.000000 +00:00,533404.0
2021-02-08 18:22:38.000000 +00:00,533401.0
2021-02-08 18:09:29.000000 +00:00,533399.0
2021-02-08 17:56:17.000000 +00:00,533396.0
2021-02-08 17:43:08.000000 +00:00,533393.0
2021-02-08 17:30:02.000000 +00:00,533391.0
2021-02-08 17:16:59.000000 +00:00,533387.0
2021-02-08 17:03:59.000000 +00:00,533382.0
2021-02-08 16:51:01.000000 +00:00,533377.0
2021-02-08 16:38:07.000000 +00:00,533371.0
2021-02-08 16:26:52.000000 +00:00,533366.0
2021-02-08 16:12:28.000000 +00:00,533361.0
2021-02-08 15:59:43.000000 +00:00,533356.0
2021-02-08 15:47:00.000000 +00:00,533351.0
2021-02-08 15:35:56.000000 +00:00,533346.0
2021-02-08 15:21:45.000000 +00:00,533342.0
2021-02-08 15:09:12.000000 +00:00,533337.0
2021-02-08 14:56:42.000000 +00:00,533331.0
2021-02-08 14:44:14.000000 +00:00,533326.0
2021-02-08 14:31:50.000000 +00:00,533321.0
2021-02-08 14:19:23.000000 +00:00,533319.0
2021-02-08 14:06:53.000000 +00:00,533317.0
2021-02-08 13:54:20.000000 +00:00,533315.0
2021-02-08 13:41:44.000000 +00:00,533312.0
2021-02-08 13:29:05.000000 +00:00,533310.0
2021-02-08 13:17:59.000000 +00:00,533308.0
2021-02-08 13:03:39.000000 +00:00,533305.0
2021-02-08 12:50:51.000000 +00:00,533303.0
2021-02-08 12:38:00.000000 +00:00,533300.0
2021-02-08 12:26:43.000000 +00:00,533297.0
2021-02-08 12:12:09.000000 +00:00,533295.0
2021-02-08 11:59:10.000000 +00:00,533291.0
2021-02-08 11:46:07.000000 +00:00,533286.0
2021-02-08 11:36:18.000000 +00:00,533281.0
2021-02-08 11:19:52.000000 +00:00,533276.0
2021-02-08 11:06:41.000000 +00:00,533270.0
2021-02-08 10:53:32.000000 +00:00,533265.0
2021-02-08 10:40:25.000000 +00:00,533260.0
2021-02-08 10:27:22.000000 +00:00,533256.0
2021-02-08 10:14:22.000000 +00:00,533253.0
2021-02-08 10:01:25.000000 +00:00,533251.0
2021-02-08 09:48:31.000000 +00:00,533248.0
2021-02-08 09:35:40.000000 +00:00,533245.0
2021-02-08 09:22:51.000000 +00:00,533243.0
2021-02-08 09:10:06.000000 +00:00,533240.0
2021-02-08 08:57:24.000000 +00:00,533235.0
2021-02-08 08:44:45.000000 +00:00,533230.0
2021-02-08 08:33:43.000000 +00:00,533225.0
2021-02-08 08:19:35.000000 +00:00,533221.0
2021-02-08 08:07:05.000000 +00:00,533216.0
2021-02-08 07:54:38.000000 +00:00,533211.0
2021-02-08 07:43:46.000000 +00:00,533206.0
2021-02-08 07:29:46.000000 +00:00,533201.0
2021-02-08 07:17:16.000000 +00:00,533196.0
2021-02-08 07:04:44.000000 +00:00,533191.0
2021-02-08 06:52:08.000000 +00:00,533186.0
2021-02-08 06:39:29.000000 +00:00,533182.0
2021-02-08 06:26:47.000000 +00:00,533179.0
2021-02-08 06:14:02.000000 +00:00,533177.0
2021-02-08 06:01:15.000000 +00:00,533174.0
2021-02-08 05:48:24.000000 +00:00,533170.0
2021-02-08 05:37:07.000000 +00:00,533165.0
2021-02-08 05:22:33.000000 +00:00,533160.0
2021-02-08 05:09:33.000000 +00:00,533155.0
2021-02-08 04:56:30.000000 +00:00,533150.0
2021-02-08 04:43:25.000000 +00:00,533145.0
2021-02-08 04:31:55.000000 +00:00,533140.0
2021-02-08 04:17:05.000000 +00:00,533135.0
2021-02-08 04:03:55.000000 +00:00,533129.0
2021-02-08 03:50:49.000000 +00:00,533124.0
2021-02-08 03:39:24.000000 +00:00,533119.0
2021-02-08 03:24:46.000000 +00:00,533114.0
2021-02-08 03:13:26.000000 +00:00,533110.0
2021-02-08 02:58:54.000000 +00:00,533107.0
2021-02-08 02:46:03.000000 +00:00,533104.0
2021-02-08 02:33:15.000000 +00:00,533101.0
2021-02-08 02:20:30.000000 +00:00,533098.0
2021-02-08 02:07:48.000000 +00:00,533093.0
2021-02-08 01:55:08.000000 +00:00,533089.0
2021-02-08 01:42:32.000000 +00:00,533084.0
2021-02-08 01:29:59.000000 +00:00,533079.0
2021-02-08 01:17:29.000000 +00:00,533074.0
2021-02-08 01:05:02.000000 +00:00,533069.0
2021-02-08 00:52:37.000000 +00:00,533064.0
2021-02-08 00:40:10.000000 +00:00,533058.0
2021-02-08 00:27:40.000000 +00:00,533053.0
2021-02-08 00:15:07.000000 +00:00,533048.0
2021-02-08 00:02:31.000000 +00:00,533044.0
2021-02-07 23:49:53.000000 +00:00,533039.0
2021-02-07 23:37:11.000000 +00:00,533036.0
2021-02-07 23:26:02.000000 +00:00,533033.0
2021-02-07 23:11:38.000000 +00:00,533031.0
2021-02-07 22:58:47.000000 +00:00,533027.0
2021-02-07 22:45:54.000000 +00:00,533022.0
2021-02-07 22:32:57.000000 +00:00,533017.0
2021-02-07 22:19:57.000000 +00:00,533012.0
2021-02-07 22:08:32.000000 +00:00,533008.0
2021-02-07 21:53:48.000000 +00:00,533002.0
2021-02-07 21:40:40.000000 +00:00,532997.0
2021-02-07 21:27:28.000000 +00:00,532992.0
2021-02-07 21:17:36.000000 +00:00,532986.0
2021-02-07 21:01:13.000000 +00:00,532981.0
2021-02-07 20:48:10.000000 +00:00,532976.0
2021-02-07 20:38:24.000000 +00:00,532971.0
2021-02-07 20:22:12.000000 +00:00,532966.0
2021-02-07 20:09:18.000000 +00:00,532963.0
2021-02-07 19:56:27.000000 +00:00,532960.0
2021-02-07 19:43:38.000000 +00:00,532957.0
2021-02-07 19:30:53.000000 +00:00,532954.0
2021-02-07 19:18:11.000000 +00:00,532951.0
2021-02-07 19:05:32.000000 +00:00,532946.0
2021-02-07 18:52:56.000000 +00:00,532941.0
2021-02-07 18:40:22.000000 +00:00,532937.0
2021-02-07 18:27:52.000000 +00:00,532932.0
2021-02-07 18:15:25.000000 +00:00,532927.0
2021-02-07 18:07:40.000000 +00:00,532923.0
2021-02-07 17:50:33.000000 +00:00,532918.0
2021-02-07 17:38:04.000000 +00:00,532913.0
2021-02-07 17:25:31.000000 +00:00,532908.0
2021-02-07 17:12:55.000000 +00:00,532903.0
2021-02-07 17:00:16.000000 +00:00,532898.0
2021-02-07 16:47:34.000000 +00:00,532893.0
2021-02-07 16:34:50.000000 +00:00,532888.0
2021-02-07 16:22:02.000000 +00:00,532884.0
2021-02-07 16:09:11.000000 +00:00,532882.0
2021-02-07 15:56:17.000000 +00:00,532879.0
2021-02-07 15:46:35.000000 +00:00,532876.0
2021-02-07 15:31:58.000000 +00:00,532874.0
2021-02-07 15:17:18.000000 +00:00,532871.0
2021-02-07 15:04:12.000000 +00:00,532866.0
2021-02-07 14:51:03.000000 +00:00,532861.0
2021-02-07 14:37:52.000000 +00:00,532856.0
2021-02-07 14:24:42.000000 +00:00,532851.0
2021-02-07 14:11:36.000000 +00:00,532846.0
2021-02-07 13:58:33.000000 +00:00,532841.0
2021-02-07 13:45:33.000000 +00:00,532836.0
2021-02-07 13:32:36.000000 +00:00,532831.0
2021-02-07 13:21:18.000000 +00:00,532826.0
2021-02-07 13:06:50.000000 +00:00,532821.0
2021-02-07 12:54:02.000000 +00:00,532816.0
2021-02-07 12:41:17.000000 +00:00,532813.0
2021-02-07 12:28:35.000000 +00:00,532810.0
2021-02-07 12:19:05.000000 +00:00,532807.0
2021-02-07 12:03:19.000000 +00:00,532805.0
2021-02-07 11:50:46.000000 +00:00,532802.0
2021-02-07 11:38:16.000000 +00:00,532799.0
2021-02-07 11:27:22.000000 +00:00,532796.0
2021-02-07 11:13:24.000000 +00:00,532791.0
2021-02-07 11:00:57.000000 +00:00,532787.0
2021-02-07 10:48:27.000000 +00:00,532782.0
2021-02-07 10:35:54.000000 +00:00,532778.0
2021-02-07 10:23:19.000000 +00:00,532773.0
2021-02-07 10:10:40.000000 +00:00,532768.0
2021-02-07 09:57:58.000000 +00:00,532763.0
2021-02-07 09:45:13.000000 +00:00,532758.0
2021-02-07 09:32:25.000000 +00:00,532753.0
2021-02-07 09:19:35.000000 +00:00,532748.0
2021-02-07 09:06:41.000000 +00:00,532743.0
2021-02-07 08:55:21.000000 +00:00,532738.0
2021-02-07 08:40:44.000000 +00:00,532733.0
2021-02-07 08:37:29.000000 +00:00,532728.0
2021-02-07 08:14:35.000000 +00:00,532725.0
2021-02-07 08:01:27.000000 +00:00,532722.0
2021-02-07 07:48:15.000000 +00:00,532719.0
2021-02-07 07:35:06.000000 +00:00,532715.0
2021-02-07 07:22:00.000000 +00:00,532710.0
2021-02-07 07:08:57.000000 +00:00,532705.0
2021-02-07 06:55:56.000000 +00:00,532700.0
2021-02-07 06:42:59.000000 +00:00,532695.0
2021-02-07 06:30:05.000000 +00:00,532691.0
2021-02-07 06:17:14.000000 +00:00,532686.0
2021-02-07 06:04:26.000000 +00:00,532681.0
2021-02-07 05:51:40.000000 +00:00,532676.0
2021-02-07 05:38:58.000000 +00:00,532671.0
2021-02-07 05:26:19.000000 +00:00,532666.0
2021-02-07 05:13:43.000000 +00:00,532661.0
2021-02-07 05:01:10.000000 +00:00,532656.0
2021-02-07 04:48:40.000000 +00:00,532651.0
2021-02-07 04:36:12.000000 +00:00,532647.0
2021-02-07 04:23:47.000000 +00:00,532642.0
2021-02-07 04:11:21.000000 +00:00,532637.0
2021-02-07 04:00:25.000000 +00:00,532635.0
2021-02-07 03:46:18.000000 +00:00,532632.0
2021-02-07 03:33:42.000000 +00:00,532629.0
2021-02-07 03:21:03.000000 +00:00,532625.0
2021-02-07 03:08:22.000000 +00:00,532621.0
2021-02-07 02:55:37.000000 +00:00,532616.0
2021-02-07 02:42:49.000000 +00:00,532611.0
2021-02-07 02:31:35.000000 +00:00,532606.0
2021-02-07 02:17:04.000000 +00:00,532601.0
2021-02-07 01:51:08.000000 +00:00,532592.0
2021-02-07 01:38:05.000000 +00:00,532586.0
2021-02-07 01:24:59.000000 +00:00,532581.0
2021-02-07 01:11:50.000000 +00:00,532576.0
2021-02-07 00:58:39.000000 +00:00,532571.0
2021-02-07 00:47:08.000000 +00:00,532566.0
2021-02-07 00:32:23.000000 +00:00,532563.0
2021-02-07 00:19:20.000000 +00:00,532560.0
2021-02-07 00:06:20.000000 +00:00,532557.0
2021-02-06 23:53:23.000000 +00:00,532554.0
2021-02-06 23:40:29.000000 +00:00,532550.0
2021-02-06 23:27:38.000000 +00:00,532545.0
2021-02-06 23:14:49.000000 +00:00,532540.0
2021-02-06 23:02:04.000000 +00:00,532535.0
2021-02-06 22:49:22.000000 +00:00,532530.0
2021-02-06 22:36:43.000000 +00:00,532525.0
2021-02-06 22:25:41.000000 +00:00,532521.0
2021-02-06 22:11:33.000000 +00:00,532516.0
2021-02-06 21:59:03.000000 +00:00,532511.0
2021-02-06 21:46:36.000000 +00:00,532506.0
2021-02-06 21:34:11.000000 +00:00,532501.0
2021-02-06 21:21:44.000000 +00:00,532497.0
2021-02-06 21:09:14.000000 +00:00,532492.0
2021-02-06 20:56:42.000000 +00:00,532487.0
2021-02-06 20:44:06.000000 +00:00,532483.0
2021-02-06 20:31:27.000000 +00:00,532480.0
2021-02-06 20:18:45.000000 +00:00,532477.0
2021-02-06 20:06:00.000000 +00:00,532475.0
2021-02-06 19:54:49.000000 +00:00,532472.0
2021-02-06 19:40:22.000000 +00:00,532467.0
2021-02-06 19:27:28.000000 +00:00,532463.0
2021-02-06 19:14:31.000000 +00:00,532458.0
2021-02-06 19:01:31.000000 +00:00,532453.0
2021-02-06 18:50:07.000000 +00:00,532449.0
2021-02-06 18:35:23.000000 +00:00,532444.0
2021-02-06 18:22:14.000000 +00:00,532439.0
2021-02-06 18:10:41.000000 +00:00,532434.0
2021-02-06 17:55:53.000000 +00:00,532429.0
2021-02-06 17:42:47.000000 +00:00,532424.0
2021-02-06 17:29:44.000000 +00:00,532418.0
2021-02-06 17:18:21.000000 +00:00,532413.0
2021-02-06 17:03:46.000000 +00:00,532408.0
2021-02-06 16:50:52.000000 +00:00,532404.0
2021-02-06 16:38:01.000000 +00:00,532401.0
2021-02-06 16:25:13.000000 +00:00,532399.0
2021-02-06 16:12:28.000000 +00:00,532397.0
2021-02-06 15:59:45.000000 +00:00,532395.0
2021-02-06 15:47:06.000000 +00:00,532393.0
2021-02-06 15:34:30.000000 +00:00,532391.0
2021-02-06 15:21:57.000000 +00:00,532388.0
2021-02-06 15:11:00.000000 +00:00,532385.0
2021-02-06 14:58:33.000000 +00:00,532381.0
2021-02-06 14:46:08.000000 +00:00,532377.0
2021-02-06 14:33:41.000000 +00:00,532373.0
2021-02-06 14:19:38.000000 +00:00,532369.0
2021-02-06 14:07:05.000000 +00:00,532365.0
2021-02-06 13:54:29.000000 +00:00,532360.0
2021-02-06 13:41:51.000000 +00:00,532357.0
2021-02-06 13:29:09.000000 +00:00,532355.0
2021-02-06 13:16:24.000000 +00:00,532353.0
2021-02-06 13:03:36.000000 +00:00,532351.0
2021-02-06 12:50:45.000000 +00:00,532349.0
2021-02-06 12:37:51.000000 +00:00,532346.0
2021-02-06 12:24:55.000000 +00:00,532344.0
2021-02-06 12:11:55.000000 +00:00,532342.0
2021-02-06 11:58:52.000000 +00:00,532340.0
2021-02-06 11:45:46.000000 +00:00,532337.0
2021-02-06 11:32:37.000000 +00:00,532334.0
2021-02-06 11:19:26.000000 +00:00,532329.0
2021-02-06 11:06:17.000000 +00:00,532325.0
2021-02-06 10:53:11.000000 +00:00,532320.0
2021-02-06 10:40:07.000000 +00:00,532315.0
2021-02-06 10:27:07.000000 +00:00,532312.0
2021-02-06 10:14:10.000000 +00:00,532310.0
2021-02-06 10:01:16.000000 +00:00,532307.0
2021-02-06 09:48:25.000000 +00:00,532305.0
2021-02-06 09:35:37.000000 +00:00,532303.0
2021-02-06 09:22:51.000000 +00:00,532300.0
2021-02-06 09:10:09.000000 +00:00,532296.0
2021-02-06 08:57:30.000000 +00:00,532291.0
2021-02-06 08:44:54.000000 +00:00,532286.0
2021-02-06 08:32:20.000000 +00:00,532281.0
2021-02-06 08:19:50.000000 +00:00,532276.0
2021-02-06 08:07:23.000000 +00:00,532271.0
2021-02-06 07:54:58.000000 +00:00,532266.0
2021-02-06 07:42:31.000000 +00:00,532261.0
2021-02-06 07:30:02.000000 +00:00,532256.0
2021-02-06 07:17:29.000000 +00:00,532251.0
2021-02-06 07:06:28.000000 +00:00,532246.0
2021-02-06 06:52:14.000000 +00:00,532242.0
2021-02-06 06:41:08.000000 +00:00,532239.0
2021-02-06 06:26:48.000000 +00:00,532236.0
2021-02-06 06:14:00.000000 +00:00,532233.0
2021-02-06 06:01:09.000000 +00:00,532230.0
2021-02-06 05:48:15.000000 +00:00,532225.0
2021-02-06 05:35:18.000000 +00:00,532220.0
2021-02-06 05:22:18.000000 +00:00,532215.0
2021-02-06 05:09:16.000000 +00:00,532210.0
2021-02-06 04:56:10.000000 +00:00,532205.0
2021-02-06 04:43:01.000000 +00:00,532200.0
2021-02-06 04:31:28.000000 +00:00,532194.0
2021-02-06 04:16:40.000000 +00:00,532189.0
2021-02-06 04:03:34.000000 +00:00,532183.0
2021-02-06 03:50:31.000000 +00:00,532178.0
2021-02-06 03:39:08.000000 +00:00,532173.0
2021-02-06 03:24:34.000000 +00:00,532168.0
2021-02-06 03:11:39.000000 +00:00,532166.0
2021-02-06 02:58:48.000000 +00:00,532163.0
2021-02-06 02:46:00.000000 +00:00,532160.0
2021-02-06 02:33:15.000000 +00:00,532157.0
2021-02-06 02:25:18.000000 +00:00,532152.0
2021-02-06 02:07:54.000000 +00:00,532147.0
2021-02-05 13:19:35.000000 +00:00,531883.0
2021-02-05 13:06:47.000000 +00:00,531879.0
2021-02-05 12:54:02.000000 +00:00,531874.0
2021-02-05 12:41:20.000000 +00:00,531869.0
2021-02-05 12:28:41.000000 +00:00,531866.0
2021-02-05 12:17:39.000000 +00:00,531863.0
2021-02-05 12:03:31.000000 +00:00,531861.0
2021-02-05 11:52:35.000000 +00:00,531858.0
2021-02-05 11:38:34.000000 +00:00,531855.0
2021-02-05 11:26:09.000000 +00:00,531853.0
2021-02-05 11:15:16.000000 +00:00,531850.0
2021-02-05 11:02:46.000000 +00:00,531848.0
2021-02-05 10:48:40.000000 +00:00,531844.0
2021-02-05 10:36:04.000000 +00:00,531840.0
2021-02-05 10:23:25.000000 +00:00,531835.0
2021-02-05 10:10:43.000000 +00:00,531830.0
2021-02-05 09:57:58.000000 +00:00,531825.0
2021-02-05 09:45:10.000000 +00:00,531819.0
2021-02-05 09:32:20.000000 +00:00,531815.0
2021-02-05 09:19:26.000000 +00:00,531810.0
2021-02-05 09:09:44.000000 +00:00,531805.0
2021-02-05 08:53:29.000000 +00:00,531802.0
2021-02-05 08:40:26.000000 +00:00,531799.0
2021-02-05 08:27:21.000000 +00:00,531796.0
2021-02-05 08:01:00.000000 +00:00,531790.0
2021-02-05 07:47:51.000000 +00:00,531787.0
2021-02-05 07:36:23.000000 +00:00,531783.0
2021-02-05 07:21:42.000000 +00:00,531778.0
2021-02-05 07:08:42.000000 +00:00,531773.0
2021-02-05 06:57:21.000000 +00:00,531768.0
2021-02-05 06:42:50.000000 +00:00,531763.0
2021-02-05 06:29:59.000000 +00:00,531758.0
2021-02-05 06:17:11.000000 +00:00,531753.0
2021-02-05 06:04:26.000000 +00:00,531748.0
2021-02-05 05:53:18.000000 +00:00,531743.0
2021-02-05 05:39:04.000000 +00:00,531738.0
2021-02-05 05:26:28.000000 +00:00,531733.0
2021-02-05 05:13:55.000000 +00:00,531727.0
2021-02-05 05:01:25.000000 +00:00,531722.0
2021-02-05 04:48:57.000000 +00:00,531718.0
2021-02-05 04:36:33.000000 +00:00,531716.0
2021-02-05 04:24:06.000000 +00:00,531713.0
2021-02-05 04:11:36.000000 +00:00,531711.0
2021-02-05 03:59:03.000000 +00:00,531708.0
2021-02-05 03:48:02.000000 +00:00,531705.0
2021-02-05 03:36:59.000000 +00:00,531701.0
2021-02-05 03:21:07.000000 +00:00,531696.0
2021-02-05 03:08:22.000000 +00:00,531691.0
2021-02-05 02:55:34.000000 +00:00,531686.0
2021-02-05 02:42:43.000000 +00:00,531681.0
2021-02-05 02:29:50.000000 +00:00,531676.0
2021-02-05 02:16:53.000000 +00:00,531671.0
2021-02-05 01:52:28.000000 +00:00,531661.0
2021-02-05 01:37:44.000000 +00:00,531655.0
2021-02-05 01:24:35.000000 +00:00,531652.0
2021-02-05 01:11:24.000000 +00:00,531649.0
2021-02-05 00:58:15.000000 +00:00,531647.0
2021-02-05 00:45:09.000000 +00:00,531644.0
2021-02-05 00:32:05.000000 +00:00,531641.0
2021-02-05 00:19:05.000000 +00:00,531636.0
2021-02-05 00:06:08.000000 +00:00,531631.0
2021-02-04 23:54:50.000000 +00:00,531626.0
2021-02-04 23:40:23.000000 +00:00,531621.0
2021-02-04 23:27:34.000000 +00:00,531616.0
2021-02-04 23:14:49.000000 +00:00,531611.0
2021-02-04 23:02:07.000000 +00:00,531605.0
2021-02-04 22:49:28.000000 +00:00,531599.0
2021-02-04 22:38:26.000000 +00:00,531595.0
2021-02-04 22:24:18.000000 +00:00,531591.0
2021-02-04 22:13:22.000000 +00:00,531588.0
2021-02-04 21:59:21.000000 +00:00,531585.0
2021-02-04 21:46:56.000000 +00:00,531582.0
2021-02-04 21:34:29.000000 +00:00,531580.0
2021-02-04 21:22:00.000000 +00:00,531577.0
2021-02-04 21:09:27.000000 +00:00,531574.0
2021-02-04 20:56:51.000000 +00:00,531571.0
2021-02-04 20:47:22.000000 +00:00,531569.0
2021-02-04 20:31:30.000000 +00:00,531566.0
2021-02-04 20:18:45.000000 +00:00,531561.0
2021-02-04 20:05:58.000000 +00:00,531556.0
2021-02-04 19:14:16.000000 +00:00,531534.0
2021-02-04 19:01:14.000000 +00:00,531529.0
2021-02-04 18:48:08.000000 +00:00,531524.0
2021-02-04 18:34:59.000000 +00:00,531518.0
2021-02-04 18:21:48.000000 +00:00,531513.0
2021-02-04 18:08:38.000000 +00:00,531508.0
2021-02-04 17:57:10.000000 +00:00,531502.0
2021-02-04 17:49:00.000000 +00:00,531496.0
2021-02-04 17:29:29.000000 +00:00,531491.0
2021-02-04 17:18:09.000000 +00:00,531485.0
2021-02-04 17:05:14.000000 +00:00,531480.0
2021-02-04 16:50:46.000000 +00:00,531475.0
2021-02-04 16:37:58.000000 +00:00,531470.0
2021-02-04 16:25:13.000000 +00:00,531465.0
2021-02-04 16:12:31.000000 +00:00,531460.0
2021-02-04 15:59:51.000000 +00:00,531455.0
2021-02-04 15:47:15.000000 +00:00,531450.0
2021-02-04 15:34:42.000000 +00:00,531445.0
2021-02-04 15:22:12.000000 +00:00,531440.0
2021-02-04 15:09:45.000000 +00:00,531435.0
2021-02-04 14:57:20.000000 +00:00,531430.0
2021-02-04 14:44:53.000000 +00:00,531426.0
2021-02-04 14:32:23.000000 +00:00,531421.0
2021-02-04 14:21:25.000000 +00:00,531417.0
2021-02-04 14:07:14.000000 +00:00,531413.0
2021-02-04 13:56:11.000000 +00:00,531408.0
2021-02-04 13:41:54.000000 +00:00,531403.0
2021-02-04 13:29:09.000000 +00:00,531399.0
2021-02-04 13:16:21.000000 +00:00,531394.0
2021-02-04 13:03:30.000000 +00:00,531389.0
2021-02-04 12:50:37.000000 +00:00,531384.0
2021-02-04 12:39:17.000000 +00:00,531380.0
2021-02-04 12:24:40.000000 +00:00,531375.0
2021-02-04 12:11:37.000000 +00:00,531370.0
2021-02-04 11:58:31.000000 +00:00,531365.0
2021-02-04 11:45:23.000000 +00:00,531361.0
2021-02-04 11:33:50.000000 +00:00,531356.0
2021-02-04 11:22:19.000000 +00:00,531351.0
2021-02-04 11:05:56.000000 +00:00,531346.0
2021-02-04 10:52:53.000000 +00:00,531341.0
2021-02-04 10:39:52.000000 +00:00,531336.0
2021-02-04 10:26:55.000000 +00:00,531331.0
2021-02-04 10:14:01.000000 +00:00,531326.0
2021-02-04 10:01:10.000000 +00:00,531321.0
2021-02-04 09:48:22.000000 +00:00,531316.0
2021-02-04 09:35:36.000000 +00:00,531311.0
2021-02-04 09:22:54.000000 +00:00,531307.0
2021-02-04 09:10:15.000000 +00:00,531302.0
2021-02-04 08:57:39.000000 +00:00,531297.0
2021-02-04 08:45:06.000000 +00:00,531292.0
