PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindSpeed10m
2020-01-08T08:00:00Z,2020-01-08T07:00:00Z,PT60M,9.0,65.3,6.7,0,16.0,85.7,0.0,1004.7,7.7
2020-01-08T09:00:00Z,2020-01-08T08:00:00Z,PT60M,8.7,81.6,6.6,6,14.7,86.6,0.0,1004.9,7.5
2020-01-08T10:00:00Z,2020-01-08T09:00:00Z,PT60M,8.9,22.5,6.4,57,14.0,84.8,0.0,1005.4,7.6
2020-01-08T11:00:00Z,2020-01-08T10:00:00Z,PT60M,9.0,30.5,5.9,84,13.6,80.9,0.0,1006.2,7.6
2020-01-08T12:00:00Z,2020-01-08T11:00:00Z,PT60M,9.0,17.9,5.0,118,12.6,75.8,0.0,1006.9,7.4
2020-01-08T13:00:00Z,2020-01-08T12:00:00Z,PT60M,8.8,16.2,3.8,110,11.0,70.9,0.0,1007.2,7.3
2020-01-08T14:00:00Z,2020-01-08T13:00:00Z,PT60M,8.3,8.0,3.0,74,10.1,69.1,0.0,1007.7,7.2
2020-01-08T15:00:00Z,2020-01-08T14:00:00Z,PT60M,7.5,13.5,2.4,18,9.2,70.1,0.0,1008.5,6.5
2020-01-08T16:00:00Z,2020-01-08T15:00:00Z,PT60M,6.6,26.3,2.0,0,8.5,72.2,0.0,1009.4,5.8
2020-01-08T17:00:00Z,2020-01-08T16:00:00Z,PT60M,6.1,22.0,1.9,0,7.8,74.4,0.0,1010.4,5.9
2020-01-08T18:00:00Z,2020-01-08T17:00:00Z,PT60M,5.8,29.7,1.7,0,6.9,74.8,0.0,1010.9,5.8
2020-01-08T19:00:00Z,2020-01-08T18:00:00Z,PT60M,5.5,0.0,1.4,0,6.6,75.1,0.0,1011.4,5.7
2020-01-08T20:00:00Z,2020-01-08T19:00:00Z,PT60M,5.2,0.0,1.6,0,6.8,77.5,0.0,1011.6,6.0
2020-01-08T21:00:00Z,2020-01-08T20:00:00Z,PT60M,5.2,0.0,2.1,0,6.9,80.4,0.0,1011.5,6.1
2020-01-08T22:00:00Z,2020-01-08T21:00:00Z,PT60M,5.1,0.0,2.4,0,7.0,82.4,0.0,1012.0,6.0
2020-01-08T23:00:00Z,2020-01-08T22:00:00Z,PT60M,4.9,0.0,2.4,0,7.1,83.9,0.0,1012.5,5.7
2020-01-09T00:00:00Z,2020-01-08T23:00:00Z,PT60M,4.6,0.0,2.6,0,7.1,86.9,0.0,1012.5,5.3
2020-01-09T01:00:00Z,2020-01-09T00:00:00Z,PT60M,4.3,0.0,2.7,0,7.0,89.7,0.0,1012.3,4.7
2020-01-09T02:00:00Z,2020-01-09T01:00:00Z,PT60M,4.1,0.0,2.7,0,7.4,90.8,0.0,1012.3,4.1
2020-01-09T03:00:00Z,2020-01-09T02:00:00Z,PT60M,3.9,2.8,2.7,0,8.3,91.9,0.0,1012.2,3.8
2020-01-09T04:00:00Z,2020-01-09T03:00:00Z,PT60M,3.8,30.5,2.8,0,9.1,92.9,0.0,1011.7,3.7
2020-01-09T05:00:00Z,2020-01-09T04:00:00Z,PT60M,4.0,31.3,2.9,0,9.9,92.6,0.0,1011.4,3.5
2020-01-09T06:00:00Z,2020-01-09T05:00:00Z,PT60M,4.1,36.7,2.7,0,10.3,90.7,0.0,1011.2,3.3
2020-01-09T07:00:00Z,2020-01-09T06:00:00Z,PT60M,4.0,68.8,2.6,0,11.0,90.3,0.0,1010.2,3.3
2020-01-09T08:00:00Z,2020-01-09T07:00:00Z,PT60M,4.0,54.6,2.6,0,12.7,90.5,0.0,1008.9,3.9
2020-01-09T09:00:00Z,2020-01-09T08:00:00Z,PT60M,4.1,44.3,2.5,15,14.8,89.1,0.0,1007.5,3.9
2020-01-09T10:00:00Z,2020-01-09T09:00:00Z,PT60M,4.4,61.0,2.4,34,16.2,87.0,0.0,1006.6,4.0
2020-01-09T11:00:00Z,2020-01-09T10:00:00Z,PT60M,4.6,61.6,2.7,52,17.5,87.4,0.0,1005.8,4.8
2020-01-09T12:00:00Z,2020-01-09T11:00:00Z,PT60M,4.3,53.8,2.9,69,18.1,90.7,0.0,1004.4,5.6
2020-01-09T13:00:00Z,2020-01-09T12:00:00Z,PT60M,4.1,50.7,3.1,63,16.8,93.3,0.0,1002.3,6.9
2020-01-09T14:00:00Z,2020-01-09T13:00:00Z,PT60M,4.7,35.4,4.0,53,15.9,95.3,0.0,1000.0,7.3
2020-01-09T15:00:00Z,2020-01-09T14:00:00Z,PT60M,5.5,43.8,5.0,8,15.7,97.0,0.0,998.4,6.2
2020-01-09T16:00:00Z,2020-01-09T15:00:00Z,PT60M,6.4,6.2,6.0,0,14.4,97.3,0.0,998.0,5.0
2020-01-09T17:00:00Z,2020-01-09T16:00:00Z,PT60M,7.3,30.2,6.6,0,13.3,95.4,0.0,997.9,4.8
2020-01-09T18:00:00Z,2020-01-09T17:00:00Z,PT60M,7.8,29.4,6.9,0,12.6,93.7,0.0,997.8,5.1
2020-01-09T19:00:00Z,2020-01-09T18:00:00Z,PT60M,7.9,18.8,7.0,0,12.0,94.0,0.0,997.7,5.1
2020-01-09T20:00:00Z,2020-01-09T19:00:00Z,PT60M,7.9,18.8,6.9,0,11.7,93.6,0.0,997.7,4.9
2020-01-09T21:00:00Z,2020-01-09T20:00:00Z,PT60M,7.9,19.5,6.8,0,11.7,92.7,0.0,997.9,4.6
2020-01-09T22:00:00Z,2020-01-09T21:00:00Z,PT60M,7.7,30.4,6.6,0,11.1,92.5,0.0,998.1,4.1
2020-01-09T23:00:00Z,2020-01-09T22:00:00Z,PT60M,7.6,30.4,6.2,0,10.6,91.1,0.0,998.5,4.3
2020-01-10T00:00:00Z,2020-01-09T23:00:00Z,PT60M,7.5,32.3,5.3,0,10.2,86.1,0.0,998.8,4.4
2020-01-10T01:00:00Z,2020-01-10T00:00:00Z,PT60M,7.3,57.6,4.5,0,10.3,82.3,0.0,999.1,4.6
2020-01-10T02:00:00Z,2020-01-10T01:00:00Z,PT60M,7.0,60.1,4.6,0,11.1,84.6,0.0,999.2,4.8
2020-01-10T03:00:00Z,2020-01-10T02:00:00Z,PT60M,6.6,62.7,5.0,0,11.8,89.7,0.0,999.2,4.0
2020-01-10T04:00:00Z,2020-01-10T03:00:00Z,PT60M,6.4,90.6,5.3,0,12.5,93.0,0.0,999.6,3.4
2020-01-10T05:00:00Z,2020-01-10T04:00:00Z,PT60M,6.4,90.6,5.5,0,13.6,93.4,0.0,1000.2,3.1
2020-01-10T06:00:00Z,2020-01-10T05:00:00Z,PT60M,6.4,89.3,5.4,0,14.8,93.9,0.0,1000.8,2.1
2020-01-10T07:00:00Z,2020-01-10T06:00:00Z,PT60M,6.1,78.9,5.4,0,15.6,95.0,0.0,1001.0,1.5
2020-01-10T08:00:00Z,2020-01-10T07:00:00Z,PT60M,5.7,81.7,4.9,0,15.3,94.4,0.0,1001.3,2.7
2020-01-10T09:00:00Z,2020-01-10T08:00:00Z,PT60M,5.2,68.5,4.0,11,14.6,91.9,0.0,1002.2,4.5
2020-01-10T10:00:00Z,2020-01-10T09:00:00Z,PT60M,4.9,60.4,3.3,33,14.1,89.3,0.0,1003.5,5.6
2020-01-10T11:00:00Z,2020-01-10T10:00:00Z,PT60M,4.9,52.9,3.0,61,13.6,87.4,0.0,1004.4,6.0
2020-01-10T12:00:00Z,2020-01-10T11:00:00Z,PT60M,5.0,66.8,2.4,49,12.4,83.3,0.0,1005.2,6.3
2020-01-10T13:00:00Z,2020-01-10T12:00:00Z,PT60M,5.0,37.9,1.7,81,11.5,79.4,0.0,1005.9,6.4
2020-01-10T14:00:00Z,2020-01-10T13:00:00Z,PT60M,4.8,34.7,1.6,51,11.4,79.7,0.0,1006.5,6.2
2020-01-10T15:00:00Z,2020-01-10T14:00:00Z,PT60M,4.5,28.3,1.6,15,11.8,81.5,0.0,1008.0,6.7
2020-01-10T16:00:00Z,2020-01-10T15:00:00Z,PT60M,4.4,26.9,1.6,0,11.9,82.0,0.0,1010.0,7.3
2020-01-10T17:00:00Z,2020-01-10T16:00:00Z,PT60M,4.2,28.7,1.3,0,11.2,81.6,0.0,1011.2,6.8
2020-01-10T18:00:00Z,2020-01-10T17:00:00Z,PT60M,3.9,28.3,1.2,0,10.6,82.7,0.0,1012.7,6.5
2020-01-10T19:00:00Z,2020-01-10T18:00:00Z,PT60M,3.6,7.4,1.0,0,9.7,82.7,0.0,1013.9,6.5
2020-01-10T20:00:00Z,2020-01-10T19:00:00Z,PT60M,3.3,5.8,0.6,0,8.4,82.5,0.0,1014.4,5.4
2020-01-10T21:00:00Z,2020-01-10T20:00:00Z,PT60M,2.8,5.3,0.4,0,7.6,84.6,0.0,1015.5,4.2
2020-01-10T22:00:00Z,2020-01-10T21:00:00Z,PT60M,2.2,0.0,0.1,0,6.8,86.2,0.0,1016.6,3.3
2020-01-10T23:00:00Z,2020-01-10T22:00:00Z,PT60M,1.8,0.0,-0.2,0,6.4,86.5,0.0,1017.6,2.9
2020-01-11T00:00:00Z,2020-01-10T23:00:00Z,PT60M,1.6,0.0,-0.8,0,6.2,84.2,0.0,1018.6,3.1
2020-01-11T01:00:00Z,2020-01-11T00:00:00Z,PT60M,1.3,0.0,-1.4,0,6.1,82.0,0.0,1018.9,2.9
2020-01-11T02:00:00Z,2020-01-11T01:00:00Z,PT60M,1.2,0.0,-1.6,0,6.2,81.4,0.0,1018.5,2.5
2020-01-11T03:00:00Z,2020-01-11T02:00:00Z,PT60M,1.3,3.1,-1.8,0,6.4,79.7,0.0,1018.4,2.9
2020-01-11T04:00:00Z,2020-01-11T03:00:00Z,PT60M,1.6,23.4,-1.9,0,6.9,77.4,0.0,1018.8,3.5
2020-01-11T05:00:00Z,2020-01-11T04:00:00Z,PT60M,2.1,31.1,-1.1,0,7.5,79.2,0.0,1019.0,4.1
2020-01-11T06:00:00Z,2020-01-11T05:00:00Z,PT60M,2.6,33.2,0.1,0,8.1,83.7,0.0,1018.8,4.8
2020-01-11T07:00:00Z,2020-01-11T06:00:00Z,PT60M,3.1,64.2,1.0,0,9.6,86.3,0.0,1017.8,5.8
2020-01-11T08:00:00Z,2020-01-11T07:00:00Z,PT60M,3.7,41.6,1.7,0,11.7,87.2,0.0,1016.5,6.8
2020-01-11T09:00:00Z,2020-01-11T08:00:00Z,PT60M,4.3,30.1,2.3,21,13.4,86.8,0.0,1016.0,7.6
2020-01-11T10:00:00Z,2020-01-11T09:00:00Z,PT60M,4.9,59.8,2.7,39,15.3,85.7,0.0,1015.8,8.3
2020-01-11T11:00:00Z,2020-01-11T10:00:00Z,PT60M,5.4,57.5,2.9,58,17.9,83.7,0.0,1015.3,8.8
2020-01-11T12:00:00Z,2020-01-11T11:00:00Z,PT60M,5.7,70.2,3.0,44,20.2,82.7,0.0,1014.3,9.2
2020-01-11T13:00:00Z,2020-01-11T12:00:00Z,PT60M,6.1,76.6,3.4,29,20.7,82.9,0.0,1013.2,9.8
2020-01-11T14:00:00Z,2020-01-11T13:00:00Z,PT60M,6.4,52.3,3.7,36,19.9,82.5,0.0,1012.2,10.5
2020-01-11T15:00:00Z,2020-01-11T14:00:00Z,PT60M,6.7,64.4,3.7,10,18.4,81.6,0.0,1011.1,11.0
2020-01-11T16:00:00Z,2020-01-11T15:00:00Z,PT60M,6.8,55.4,3.8,0,15.0,81.2,0.0,1010.5,11.2
2020-01-11T17:00:00Z,2020-01-11T16:00:00Z,PT60M,7.1,57.0,4.1,0,14.0,81.4,0.0,1009.8,11.0
2020-01-11T18:00:00Z,2020-01-11T17:00:00Z,PT60M,7.3,60.9,4.3,0,16.2,81.2,0.0,1009.3,10.3
2020-01-11T19:00:00Z,2020-01-11T18:00:00Z,PT60M,7.3,57.4,4.3,0,17.4,81.4,0.0,1008.7,10.4
2020-01-11T20:00:00Z,2020-01-11T19:00:00Z,PT60M,7.2,58.7,4.5,0,17.8,83.0,0.0,1007.9,11.2
2020-01-11T21:00:00Z,2020-01-11T20:00:00Z,PT60M,7.3,69.3,4.9,0,17.9,84.5,0.0,1007.0,11.3
2020-01-11T22:00:00Z,2020-01-11T21:00:00Z,PT60M,7.6,91.4,5.2,0,18.3,85.2,0.0,1006.7,11.1
2020-01-11T23:00:00Z,2020-01-11T22:00:00Z,PT60M,7.8,91.0,5.6,0,19.0,86.0,0.0,1006.6,10.6
2020-01-12T00:00:00Z,2020-01-11T23:00:00Z,PT60M,8.0,89.3,5.9,0,19.7,86.1,0.0,1006.2,10.5
2020-01-12T01:00:00Z,2020-01-12T00:00:00Z,PT60M,8.3,74.0,6.1,0,19.9,86.1,0.0,1005.7,10.3
2020-01-12T02:00:00Z,2020-01-12T01:00:00Z,PT60M,8.4,74.4,6.4,0,19.8,87.3,0.0,1005.2,9.7
2020-01-12T03:00:00Z,2020-01-12T02:00:00Z,PT60M,8.3,76.4,6.4,0,19.7,88.3,0.0,1004.3,9.4
2020-01-12T04:00:00Z,2020-01-12T03:00:00Z,PT60M,8.2,90.5,6.5,0,19.5,88.6,0.0,1003.7,8.8
2020-01-12T05:00:00Z,2020-01-12T04:00:00Z,PT60M,8.2,90.3,6.5,0,19.0,89.2,0.0,1004.0,7.5
2020-01-12T06:00:00Z,2020-01-12T05:00:00Z,PT60M,8.1,87.7,6.5,0,18.3,89.5,0.0,1004.7,6.8
2020-01-12T07:00:00Z,2020-01-12T06:00:00Z,PT60M,8.0,80.1,6.3,0,17.4,89.5,0.0,1004.9,6.6
2020-01-12T08:00:00Z,2020-01-12T07:00:00Z,PT60M,7.8,86.7,6.2,0,16.8,89.3,0.0,1004.5,6.4
2020-01-12T09:00:00Z,2020-01-12T08:00:00Z,PT60M,7.6,72.7,6.0,14,16.0,89.5,0.0,1004.3,6.1
2020-01-12T10:00:00Z,2020-01-12T09:00:00Z,PT60M,7.4,48.3,5.8,52,15.3,89.8,0.0,1004.2,5.6
2020-01-12T11:00:00Z,2020-01-12T10:00:00Z,PT60M,7.3,62.4,5.5,56,15.0,88.4,0.0,1004.6,5.4
2020-01-12T12:00:00Z,2020-01-12T11:00:00Z,PT60M,7.5,56.7,5.4,72,14.2,86.3,0.0,1004.8,5.1
2020-01-12T13:00:00Z,2020-01-12T12:00:00Z,PT60M,7.6,47.6,5.3,75,13.9,85.7,0.0,1004.5,4.7
2020-01-12T14:00:00Z,2020-01-12T13:00:00Z,PT60M,7.3,48.8,5.3,48,14.2,87.1,0.0,1003.7,4.1
2020-01-12T15:00:00Z,2020-01-12T14:00:00Z,PT60M,6.9,55.5,5.3,12,14.2,89.6,0.0,1002.9,3.5
2020-01-12T16:00:00Z,2020-01-12T15:00:00Z,PT60M,6.5,51.2,5.2,0,14.4,91.6,0.0,1002.8,3.2
2020-01-12T17:00:00Z,2020-01-12T16:00:00Z,PT60M,6.3,46.5,5.0,0,14.3,91.6,0.0,1003.1,2.7
2020-01-12T18:00:00Z,2020-01-12T17:00:00Z,PT60M,6.2,42.1,4.9,0,13.6,91.0,0.0,1003.9,2.5
2020-01-12T19:00:00Z,2020-01-12T18:00:00Z,PT60M,6.2,36.7,4.8,0,12.6,91.0,0.0,1004.4,3.0
2020-01-12T20:00:00Z,2020-01-12T19:00:00Z,PT60M,5.9,31.5,4.7,0,11.8,92.1,0.0,1004.3,3.6
2020-01-12T21:00:00Z,2020-01-12T20:00:00Z,PT60M,5.4,26.0,4.5,0,10.8,93.9,0.0,1004.6,4.2
2020-01-12T22:00:00Z,2020-01-12T21:00:00Z,PT60M,5.1,19.8,4.2,0,10.0,93.7,0.0,1005.4,4.4
2020-01-12T23:00:00Z,2020-01-12T22:00:00Z,PT60M,4.9,13.8,3.8,0,9.8,92.8,0.0,1006.5,4.5
2020-01-13T00:00:00Z,2020-01-12T23:00:00Z,PT60M,4.8,7.3,3.8,0,10.0,93.3,0.0,1007.3,4.9
2020-01-13T01:00:00Z,2020-01-13T00:00:00Z,PT60M,4.8,1.1,3.8,0,9.9,93.5,0.0,1007.6,5.1
2020-01-13T02:00:00Z,2020-01-13T01:00:00Z,PT60M,4.8,0.0,3.7,0,9.1,92.7,0.0,1007.7,5.2
2020-01-13T03:00:00Z,2020-01-13T02:00:00Z,PT60M,4.7,0.0,3.4,0,8.0,91.4,0.0,1007.7,5.4
2020-01-13T04:00:00Z,2020-01-13T03:00:00Z,PT60M,4.4,0.0,2.9,0,7.4,89.8,0.0,1007.8,5.1
2020-01-13T05:00:00Z,2020-01-13T04:00:00Z,PT60M,4.0,0.0,2.3,0,7.5,88.7,0.0,1008.1,4.7
2020-01-13T06:00:00Z,2020-01-13T05:00:00Z,PT60M,3.6,3.0,2.0,0,7.8,89.6,0.0,1008.6,4.2
2020-01-13T07:00:00Z,2020-01-13T06:00:00Z,PT60M,3.3,26.0,2.0,0,8.1,90.8,0.0,1008.9,4.4
2020-01-13T08:00:00Z,2020-01-13T07:00:00Z,PT60M,3.3,19.1,2.0,0,8.2,90.9,0.0,1008.9,4.7
2020-01-13T09:00:00Z,2020-01-13T08:00:00Z,PT60M,3.5,19.6,2.1,30,8.0,91.0,0.0,1008.8,4.4
2020-01-13T10:00:00Z,2020-01-13T09:00:00Z,PT60M,3.9,8.5,2.4,96,7.7,89.9,0.0,1008.8,4.3
2020-01-13T11:00:00Z,2020-01-13T10:00:00Z,PT60M,4.5,30.2,2.7,107,8.4,87.8,0.0,1009.0,4.5
2020-01-13T12:00:00Z,2020-01-13T11:00:00Z,PT60M,5.0,47.6,3.1,90,10.3,87.4,0.0,1008.8,4.9
2020-01-13T13:00:00Z,2020-01-13T12:00:00Z,PT60M,5.3,39.7,3.6,91,11.5,88.6,0.0,1008.1,5.1
2020-01-13T14:00:00Z,2020-01-13T13:00:00Z,PT60M,5.2,49.1,3.7,48,11.3,89.6,0.0,1007.2,5.1
2020-01-13T15:00:00Z,2020-01-13T14:00:00Z,PT60M,5.0,1.9,3.6,29,10.6,90.6,0.0,1006.5,5.0
2020-01-13T16:00:00Z,2020-01-13T15:00:00Z,PT60M,4.8,2.5,3.4,0,10.0,90.8,0.0,1006.1,5.1
2020-01-13T17:00:00Z,2020-01-13T16:00:00Z,PT60M,4.9,24.8,3.2,0,9.6,89.2,0.0,1006.0,5.3
2020-01-13T18:00:00Z,2020-01-13T17:00:00Z,PT60M,5.1,26.5,3.2,0,9.2,87.7,0.0,1005.8,5.8
2020-01-13T19:00:00Z,2020-01-13T18:00:00Z,PT60M,5.0,45.2,3.2,0,9.0,88.2,0.0,1005.0,6.3
2020-01-13T20:00:00Z,2020-01-13T19:00:00Z,PT60M,4.8,45.0,3.0,0,9.3,87.9,0.0,1003.7,6.8
2020-01-13T21:00:00Z,2020-01-13T20:00:00Z,PT60M,5.0,45.3,2.8,0,9.7,86.0,0.0,1002.7,7.5
2020-01-13T22:00:00Z,2020-01-13T21:00:00Z,PT60M,5.1,60.0,2.8,0,9.6,85.2,0.0,1001.8,8.2
2020-01-13T23:00:00Z,2020-01-13T22:00:00Z,PT60M,5.1,60.1,2.7,0,9.3,84.6,0.0,1000.6,8.8
2020-01-14T00:00:00Z,2020-01-13T23:00:00Z,PT60M,5.1,63.1,2.9,0,11.3,85.8,0.0,999.4,9.0
2020-01-14T01:00:00Z,2020-01-14T00:00:00Z,PT60M,5.1,90.0,2.9,0,14.8,85.5,0.0,998.2,9.4
2020-01-14T02:00:00Z,2020-01-14T01:00:00Z,PT60M,5.2,90.2,2.5,0,16.4,82.7,0.0,996.3,10.2
2020-01-14T03:00:00Z,2020-01-14T02:00:00Z,PT60M,5.3,91.1,2.6,0,17.0,82.8,0.0,994.6,10.4
2020-01-14T04:00:00Z,2020-01-14T03:00:00Z,PT60M,5.6,91.3,3.2,0,17.6,84.9,0.0,993.4,10.4
2020-01-14T05:00:00Z,2020-01-14T04:00:00Z,PT60M,5.9,90.2,4.1,0,18.0,88.1,0.0,992.3,10.6
2020-01-14T06:00:00Z,2020-01-14T05:00:00Z,PT60M,6.2,89.9,4.7,0,18.1,89.8,0.0,991.7,10.6
2020-01-14T07:00:00Z,2020-01-14T06:00:00Z,PT60M,6.7,90.0,5.2,0,18.1,90.1,0.0,991.0,10.5
2020-01-14T08:00:00Z,2020-01-14T07:00:00Z,PT60M,7.2,90.6,5.7,0,17.6,90.2,0.0,990.3,10.1
2020-01-14T09:00:00Z,2020-01-14T08:00:00Z,PT60M,7.4,66.4,5.5,14,15.9,88.0,0.0,990.4,8.7
2020-01-14T10:00:00Z,2020-01-14T09:00:00Z,PT60M,7.1,45.3,4.0,53,13.0,80.5,0.0,991.4,7.7
2020-01-14T11:00:00Z,2020-01-14T10:00:00Z,PT60M,7.1,29.7,3.1,99,12.1,76.0,0.0,992.8,7.7
2020-01-14T12:00:00Z,2020-01-14T11:00:00Z,PT60M,7.3,34.4,3.4,102,11.8,76.0,0.0,993.9,7.6
2020-01-14T13:00:00Z,2020-01-14T12:00:00Z,PT60M,7.5,27.1,3.4,108,10.6,75.2,0.0,994.1,6.5
2020-01-14T14:00:00Z,2020-01-14T13:00:00Z,PT60M,7.2,26.4,3.4,70,10.1,76.8,0.0,993.9,5.7
2020-01-14T15:00:00Z,2020-01-14T14:00:00Z,PT60M,6.6,48.5,3.5,19,10.8,80.3,0.0,994.1,5.4
2020-01-14T16:00:00Z,2020-01-14T15:00:00Z,PT60M,6.3,65.0,3.9,0,12.9,84.5,0.0,994.6,5.7
2020-01-14T17:00:00Z,2020-01-14T16:00:00Z,PT60M,6.4,43.3,4.5,0,15.2,87.2,0.0,994.6,6.0
2020-01-14T18:00:00Z,2020-01-14T17:00:00Z,PT60M,6.7,39.7,4.6,0,17.0,86.4,0.0,994.3,6.3
2020-01-14T19:00:00Z,2020-01-14T18:00:00Z,PT60M,6.7,63.6,4.8,0,18.3,87.6,0.0,993.4,7.2
2020-01-14T20:00:00Z,2020-01-14T19:00:00Z,PT60M,7.0,57.4,5.5,0,19.4,90.4,0.0,991.4,9.5
2020-01-14T21:00:00Z,2020-01-14T20:00:00Z,PT60M,7.6,64.8,6.1,0,20.8,90.5,0.0,989.9,11.5
2020-01-14T22:00:00Z,2020-01-14T21:00:00Z,PT60M,8.8,90.8,6.8,0,21.9,87.3,0.0,989.3,12.3
2020-01-14T23:00:00Z,2020-01-14T22:00:00Z,PT60M,10.0,89.3,7.4,0,22.6,83.9,0.0,989.2,13.1
2020-01-15T00:00:00Z,2020-01-14T23:00:00Z,PT60M,10.5,90.7,7.6,0,22.8,82.3,0.0,989.3,13.7
2020-01-15T01:00:00Z,2020-01-15T00:00:00Z,PT60M,10.7,90.2,7.8,0,22.6,81.9,0.0,989.6,13.8
2020-01-15T02:00:00Z,2020-01-15T01:00:00Z,PT60M,10.8,90.2,7.7,0,22.3,81.7,0.0,990.0,13.1
2020-01-15T03:00:00Z,2020-01-15T02:00:00Z,PT60M,10.5,90.3,7.7,0,22.1,82.5,0.0,990.4,12.4
2020-01-15T04:00:00Z,2020-01-15T03:00:00Z,PT60M,10.3,91.0,7.8,0,22.0,84.8,0.0,990.8,11.7
2020-01-15T05:00:00Z,2020-01-15T04:00:00Z,PT60M,10.1,91.0,7.9,0,21.9,86.2,0.0,991.5,10.8
2020-01-15T06:00:00Z,2020-01-15T05:00:00Z,PT60M,10.0,90.8,7.8,0,21.7,86.2,0.0,992.2,9.4
2020-01-15T07:00:00Z,2020-01-15T06:00:00Z,PT60M,9.9,81.7,7.7,0,21.5,86.2,0.0,992.7,8.9
2020-01-15T08:00:00Z,2020-01-15T07:00:00Z,PT60M,9.8,75.7,7.5,0,21.1,85.7,0.0,992.7,9.6
2020-01-15T09:00:00Z,2020-01-15T08:00:00Z,PT60M,9.8,71.3,7.3,9,20.7,83.9,0.0,993.1,10.0
2020-01-15T10:00:00Z,2020-01-15T09:00:00Z,PT60M,9.6,80.3,6.9,15,20.2,82.9,0.0,994.2,9.2
2020-01-15T11:00:00Z,2020-01-15T10:00:00Z,PT60M,9.3,70.7,6.4,35,19.8,82.2,0.0,995.5,8.3
2020-01-15T12:00:00Z,2020-01-15T11:00:00Z,PT60M,8.8,58.1,6.0,58,19.6,82.5,0.0,996.6,7.8
2020-01-15T13:00:00Z,2020-01-15T12:00:00Z,PT60M,8.3,58.8,6.0,51,19.5,85.4,0.0,997.1,7.0
2020-01-15T14:00:00Z,2020-01-15T13:00:00Z,PT60M,7.9,46.5,6.1,44,19.3,88.4,0.0,996.7,6.2
2020-01-15T15:00:00Z,2020-01-15T14:00:00Z,PT60M,7.6,65.5,6.1,13,19.1,90.0,0.0,996.4,5.6
2020-01-15T16:00:00Z,2020-01-15T15:00:00Z,PT60M,7.0,91.0,5.5,0,18.5,90.0,0.0,997.0,4.9
2020-01-15T17:00:00Z,2020-01-15T16:00:00Z,PT60M,5.9,91.6,4.2,0,17.5,88.6,0.0,998.3,5.0
2020-01-15T18:00:00Z,2020-01-15T17:00:00Z,PT60M,5.2,80.6,3.3,0,15.9,87.2,0.0,1000.3,5.4
2020-01-15T19:00:00Z,2020-01-15T18:00:00Z,PT60M,5.4,66.0,3.0,0,14.1,84.2,0.0,1001.7,6.1
2020-01-15T20:00:00Z,2020-01-15T19:00:00Z,PT60M,5.9,56.4,2.9,0,11.5,81.0,0.0,1002.2,7.0
2020-01-15T21:00:00Z,2020-01-15T20:00:00Z,PT60M,6.2,7.2,3.0,0,8.8,79.8,0.0,1002.9,7.8
2020-01-15T22:00:00Z,2020-01-15T21:00:00Z,PT60M,6.2,0.0,3.0,0,7.7,80.0,0.0,1004.0,7.6
2020-01-15T23:00:00Z,2020-01-15T22:00:00Z,PT60M,5.9,0.0,2.9,0,8.0,80.9,0.0,1005.4,7.2
2020-01-16T00:00:00Z,2020-01-15T23:00:00Z,PT60M,5.9,0.0,2.7,0,8.3,79.9,0.0,1006.7,7.5
2020-01-16T01:00:00Z,2020-01-16T00:00:00Z,PT60M,6.0,0.0,2.6,0,8.2,79.0,0.0,1007.3,7.7
2020-01-16T02:00:00Z,2020-01-16T01:00:00Z,PT60M,6.0,0.0,2.8,0,8.4,79.9,0.0,1007.6,7.8
2020-01-16T03:00:00Z,2020-01-16T02:00:00Z,PT60M,6.0,0.0,2.9,0,8.7,80.9,0.0,1008.0,7.8
2020-01-16T04:00:00Z,2020-01-16T03:00:00Z,PT60M,5.9,0.0,2.9,0,8.9,81.2,0.0,1008.7,7.7
2020-01-16T05:00:00Z,2020-01-16T04:00:00Z,PT60M,5.8,0.0,2.9,0,9.1,81.5,0.0,1009.9,7.4
2020-01-16T06:00:00Z,2020-01-16T05:00:00Z,PT60M,5.7,0.0,2.9,0,9.0,82.3,0.0,1011.4,6.9
2020-01-16T07:00:00Z,2020-01-16T06:00:00Z,PT60M,5.5,0.0,3.0,0,8.7,84.1,0.0,1012.4,6.4
2020-01-16T08:00:00Z,2020-01-16T07:00:00Z,PT60M,5.3,0.0,3.2,1,8.6,86.1,0.0,1013.0,6.2
2020-01-16T09:00:00Z,2020-01-16T08:00:00Z,PT60M,5.4,12.0,3.4,31,8.5,86.7,0.0,1013.9,6.3
2020-01-16T10:00:00Z,2020-01-16T09:00:00Z,PT60M,5.9,29.5,3.7,76,8.8,86.0,0.0,1014.9,6.3
2020-01-16T11:00:00Z,2020-01-16T10:00:00Z,PT60M,6.5,19.8,4.1,125,9.2,84.2,0.0,1015.8,6.3
2020-01-16T12:00:00Z,2020-01-16T11:00:00Z,PT60M,7.1,14.5,4.1,148,9.1,81.3,0.0,1016.4,6.0
2020-01-16T13:00:00Z,2020-01-16T12:00:00Z,PT60M,7.3,8.8,4.0,140,8.9,79.4,0.0,1016.2,5.4
2020-01-16T14:00:00Z,2020-01-16T13:00:00Z,PT60M,7.1,1.1,4.0,101,9.1,80.4,0.0,1015.9,4.9
